"filename", "language", "Python", "JSON Lines", "JSON", "Markdown", "Ini", "JSON with Comments", "pip requirements", "comment", "blank", "total"
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-12\phase_6_checklist.md", "Markdown", 0, 0, 0, -101, 0, 0, 0, 0, -41, -142
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-12\phase_7_checklist.md", "Markdown", 0, 0, 0, -82, 0, 0, 0, 0, -39, -121
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-12\phase_8_checklist.md", "Markdown", 0, 0, 0, -69, 0, 0, 0, 0, -26, -95
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-12\phase_9_checklist.md", "Markdown", 0, 0, 0, -78, 0, 0, 0, 0, -27, -105
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-12\plan.md", "Markdown", 0, 0, 0, -138, 0, 0, 0, 0, -28, -166
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\decisions.md", "Markdown", 0, 0, 0, -37, 0, 0, 0, 0, -5, -42
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\design.md", "Markdown", 0, 0, 0, -108, 0, 0, 0, 0, -27, -135
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\phase_1_checklist.md", "Markdown", 0, 0, 0, -69, 0, 0, 0, 0, -17, -86
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\phase_2_checklist.md", "Markdown", 0, 0, 0, -67, 0, 0, 0, 0, -12, -79
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\phase_3_checklist.md", "Markdown", 0, 0, 0, -62, 0, 0, 0, 0, -13, -75
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\phase_4_checklist.md", "Markdown", 0, 0, 0, -74, 0, 0, 0, 0, -23, -97
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\phase_5_checklist.md", "Markdown", 0, 0, 0, -102, 0, 0, 0, 0, -25, -127
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-13\plan.md", "Markdown", 0, 0, 0, -114, 0, 0, 0, 0, -35, -149
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\decisions.md", "Markdown", 0, 0, 0, -42, 0, 0, 0, 0, -8, -50
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\design.md", "Markdown", 0, 0, 0, -180, 0, 0, 0, 0, -58, -238
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\phase_1_checklist.md", "Markdown", 0, 0, 0, -61, 0, 0, 0, 0, -18, -79
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\phase_2_checklist.md", "Markdown", 0, 0, 0, -97, 0, 0, 0, 0, -27, -124
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\phase_3_checklist.md", "Markdown", 0, 0, 0, -131, 0, 0, 0, 0, -30, -161
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\phase_4_checklist.md", "Markdown", 0, 0, 0, -138, 0, 0, 0, 0, -28, -166
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\phase_5_checklist.md", "Markdown", 0, 0, 0, -58, 0, 0, 0, 0, -21, -79
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-14\plan.md", "Markdown", 0, 0, 0, -130, 0, 0, 0, 0, -28, -158
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\decisions.md", "Markdown", 0, 0, 0, -13, 0, 0, 0, 0, -3, -16
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\design.md", "Markdown", 0, 0, 0, -85, 0, 0, 0, 0, -22, -107
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_1_checklist.md", "Markdown", 0, 0, 0, -52, 0, 0, 0, 0, -18, -70
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_2_checklist.md", "Markdown", 0, 0, 0, -36, 0, 0, 0, 0, -14, -50
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_3_checklist.md", "Markdown", 0, 0, 0, -47, 0, 0, 0, 0, -22, -69
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_4_checklist.md", "Markdown", 0, 0, 0, -36, 0, 0, 0, 0, -14, -50
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_5_checklist.md", "Markdown", 0, 0, 0, -51, 0, 0, 0, 0, -22, -73
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_6_checklist.md", "Markdown", 0, 0, 0, -120, 0, 0, 0, 0, -36, -156
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\phase_7_checklist.md", "Markdown", 0, 0, 0, -78, 0, 0, 0, 0, -35, -113
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-15\plan.md", "Markdown", 0, 0, 0, -119, 0, 0, 0, 0, -20, -139
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\decisions.md", "Markdown", 0, 0, 0, -62, 0, 0, 0, 0, -22, -84
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\design.md", "Markdown", 0, 0, 0, -82, 0, 0, 0, 0, -35, -117
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\findings\api_review.md", "Markdown", 0, 0, 0, -52, 0, 0, 0, 0, -18, -70
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\findings\architecture_analysis.md", "Markdown", 0, 0, 0, -25, 0, 0, 0, 0, -14, -39
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\findings\dependency_map.md", "Markdown", 0, 0, 0, -51, 0, 0, 0, 0, -12, -63
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\findings\pattern_scout.md", "Markdown", 0, 0, 0, -71, 0, 0, 0, 0, -25, -96
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\findings\risk_assessment.md", "Markdown", 0, 0, 0, -63, 0, 0, 0, 0, -24, -87
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\findings\test_impact.md", "Markdown", 0, 0, 0, -51, 0, 0, 0, 0, -22, -73
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\phase_1_checklist.md", "Markdown", 0, 0, 0, -72, 0, 0, 0, 0, -28, -100
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\phase_2_checklist.md", "Markdown", 0, 0, 0, -84, 0, 0, 0, 0, -34, -118
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\phase_3_checklist.md", "Markdown", 0, 0, 0, -112, 0, 0, 0, 0, -53, -165
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\phase_4_checklist.md", "Markdown", 0, 0, 0, -128, 0, 0, 0, 0, -45, -173
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\phase_5_checklist.md", "Markdown", 0, 0, 0, -96, 0, 0, 0, 0, -48, -144
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\phase_6_checklist.md", "Markdown", 0, 0, 0, -111, 0, 0, 0, 0, -40, -151
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-16\plan.md", "Markdown", 0, 0, 0, -103, 0, 0, 0, 0, -24, -127
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\decisions.md", "Markdown", 0, 0, 0, -14, 0, 0, 0, 0, -3, -17
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\design.md", "Markdown", 0, 0, 0, -86, 0, 0, 0, 0, -26, -112
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\phase_1_checklist.md", "Markdown", 0, 0, 0, -58, 0, 0, 0, 0, -25, -83
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\phase_2_checklist.md", "Markdown", 0, 0, 0, -52, 0, 0, 0, 0, -31, -83
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\phase_3_checklist.md", "Markdown", 0, 0, 0, -55, 0, 0, 0, 0, -33, -88
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\phase_4_checklist.md", "Markdown", 0, 0, 0, -106, 0, 0, 0, 0, -56, -162
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\phase_5_checklist.md", "Markdown", 0, 0, 0, -54, 0, 0, 0, 0, -29, -83
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-17\plan.md", "Markdown", 0, 0, 0, -126, 0, 0, 0, 0, -24, -150
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\decisions.md", "Markdown", 0, 0, 0, -20, 0, 0, 0, 0, -6, -26
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\design.md", "Markdown", 0, 0, 0, -92, 0, 0, 0, 0, -27, -119
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\phase_1_checklist.md", "Markdown", 0, 0, 0, -78, 0, 0, 0, 0, -26, -104
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\phase_2_checklist.md", "Markdown", 0, 0, 0, -61, 0, 0, 0, 0, -26, -87
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\phase_3_checklist.md", "Markdown", 0, 0, 0, -103, 0, 0, 0, 0, -35, -138
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\phase_4_checklist.md", "Markdown", 0, 0, 0, -62, 0, 0, 0, 0, -18, -80
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-18\plan.md", "Markdown", 0, 0, 0, -83, 0, 0, 0, 0, -16, -99
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\decisions.md", "Markdown", 0, 0, 0, -17, 0, 0, 0, 0, -3, -20
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\design.md", "Markdown", 0, 0, 0, -151, 0, 0, 0, 0, -34, -185
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\phase_1_checklist.md", "Markdown", 0, 0, 0, -74, 0, 0, 0, 0, -22, -96
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\phase_2_checklist.md", "Markdown", 0, 0, 0, -49, 0, 0, 0, 0, -18, -67
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\phase_3_checklist.md", "Markdown", 0, 0, 0, -45, 0, 0, 0, 0, -14, -59
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\phase_4_checklist.md", "Markdown", 0, 0, 0, -57, 0, 0, 0, 0, -22, -79
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\phase_5_checklist.md", "Markdown", 0, 0, 0, -64, 0, 0, 0, 0, -22, -86
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-19\plan.md", "Markdown", 0, 0, 0, -70, 0, 0, 0, 0, -15, -85
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\decisions.md", "Markdown", 0, 0, 0, -12, 0, 0, 0, 0, -3, -15
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\design.md", "Markdown", 0, 0, 0, -107, 0, 0, 0, 0, -43, -150
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\phase_1_checklist.md", "Markdown", 0, 0, 0, -86, 0, 0, 0, 0, -30, -116
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\phase_2_checklist.md", "Markdown", 0, 0, 0, -89, 0, 0, 0, 0, -40, -129
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\phase_3_checklist.md", "Markdown", 0, 0, 0, -108, 0, 0, 0, 0, -37, -145
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\phase_4_checklist.md", "Markdown", 0, 0, 0, -128, 0, 0, 0, 0, -47, -175
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\phase_5_checklist.md", "Markdown", 0, 0, 0, -110, 0, 0, 0, 0, -40, -150
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-20\plan.md", "Markdown", 0, 0, 0, -90, 0, 0, 0, 0, -14, -104
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\decisions.md", "Markdown", 0, 0, 0, -7, 0, 0, 0, 0, -3, -10
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\design.md", "Markdown", 0, 0, 0, -18, 0, 0, 0, 0, -9, -27
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\phase_1_checklist.md", "Markdown", 0, 0, 0, -81, 0, 0, 0, 0, -30, -111
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\phase_2_checklist.md", "Markdown", 0, 0, 0, -33, 0, 0, 0, 0, -16, -49
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\phase_3_checklist.md", "Markdown", 0, 0, 0, -54, 0, 0, 0, 0, -28, -82
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\phase_4_checklist.md", "Markdown", 0, 0, 0, -44, 0, 0, 0, 0, -20, -64
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-21\plan.md", "Markdown", 0, 0, 0, -81, 0, 0, 0, 0, -15, -96
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-22\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-22\design.md", "Markdown", 0, 0, 0, -75, 0, 0, 0, 0, -23, -98
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-22\phase_1_checklist.md", "Markdown", 0, 0, 0, -74, 0, 0, 0, 0, -29, -103
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-22\phase_2_checklist.md", "Markdown", 0, 0, 0, -76, 0, 0, 0, 0, -29, -105
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-22\plan.md", "Markdown", 0, 0, 0, -101, 0, 0, 0, 0, -17, -118
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-23\decisions.md", "Markdown", 0, 0, 0, -24, 0, 0, 0, 0, -7, -31
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-23\design.md", "Markdown", 0, 0, 0, -121, 0, 0, 0, 0, -42, -163
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-23\phase_1_checklist.md", "Markdown", 0, 0, 0, -118, 0, 0, 0, 0, -28, -146
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-23\phase_2_checklist.md", "Markdown", 0, 0, 0, -137, 0, 0, 0, 0, -31, -168
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-23\phase_3_checklist.md", "Markdown", 0, 0, 0, -156, 0, 0, 0, 0, -36, -192
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-23\plan.md", "Markdown", 0, 0, 0, -142, 0, 0, 0, 0, -47, -189
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\decisions.md", "Markdown", 0, 0, 0, -13, 0, 0, 0, 0, -3, -16
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\design.md", "Markdown", 0, 0, 0, -112, 0, 0, 0, 0, -30, -142
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\phase_1_checklist.md", "Markdown", 0, 0, 0, -66, 0, 0, 0, 0, -18, -84
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\phase_2_checklist.md", "Markdown", 0, 0, 0, -97, 0, 0, 0, 0, -30, -127
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\phase_3_checklist.md", "Markdown", 0, 0, 0, -54, 0, 0, 0, 0, -21, -75
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\phase_4_checklist.md", "Markdown", 0, 0, 0, -83, 0, 0, 0, 0, -35, -118
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\phase_5_checklist.md", "Markdown", 0, 0, 0, -73, 0, 0, 0, 0, -28, -101
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\phase_6_checklist.md", "Markdown", 0, 0, 0, -74, 0, 0, 0, 0, -32, -106
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-24\plan.md", "Markdown", 0, 0, 0, -105, 0, 0, 0, 0, -22, -127
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\decisions.md", "Markdown", 0, 0, 0, -12, 0, 0, 0, 0, -3, -15
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\design.md", "Markdown", 0, 0, 0, -97, 0, 0, 0, 0, -34, -131
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\phase_1_checklist.md", "Markdown", 0, 0, 0, -42, 0, 0, 0, 0, -17, -59
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\phase_2_checklist.md", "Markdown", 0, 0, 0, -61, 0, 0, 0, 0, -22, -83
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\phase_3_checklist.md", "Markdown", 0, 0, 0, -47, 0, 0, 0, 0, -17, -64
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\phase_4_checklist.md", "Markdown", 0, 0, 0, -46, 0, 0, 0, 0, -16, -62
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-25\plan.md", "Markdown", 0, 0, 0, -96, 0, 0, 0, 0, -17, -113
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\design.md", "Markdown", 0, 0, 0, -53, 0, 0, 0, 0, -19, -72
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\phase_1_checklist.md", "Markdown", 0, 0, 0, -29, 0, 0, 0, 0, -11, -40
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\phase_2_checklist.md", "Markdown", 0, 0, 0, -85, 0, 0, 0, 0, -26, -111
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\phase_3_checklist.md", "Markdown", 0, 0, 0, -59, 0, 0, 0, 0, -16, -75
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\phase_4_checklist.md", "Markdown", 0, 0, 0, -66, 0, 0, 0, 0, -22, -88
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\phase_5_checklist.md", "Markdown", 0, 0, 0, -76, 0, 0, 0, 0, -20, -96
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-26\plan.md", "Markdown", 0, 0, 0, -82, 0, 0, 0, 0, -18, -100
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-27\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-27\design.md", "Markdown", 0, 0, 0, -31, 0, 0, 0, 0, -12, -43
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-27\phase_1_checklist.md", "Markdown", 0, 0, 0, -43, 0, 0, 0, 0, -16, -59
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-27\phase_2_checklist.md", "Markdown", 0, 0, 0, -50, 0, 0, 0, 0, -16, -66
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-27\phase_3_checklist.md", "Markdown", 0, 0, 0, -45, 0, 0, 0, 0, -21, -66
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-27\plan.md", "Markdown", 0, 0, 0, -126, 0, 0, 0, 0, -41, -167
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-28\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-28\design.md", "Markdown", 0, 0, 0, -27, 0, 0, 0, 0, -11, -38
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-28\phase_1_checklist.md", "Markdown", 0, 0, 0, -32, 0, 0, 0, 0, -11, -43
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-28\plan.md", "Markdown", 0, 0, 0, -66, 0, 0, 0, 0, -17, -83
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-29\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-29\design.md", "Markdown", 0, 0, 0, -31, 0, 0, 0, 0, -12, -43
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-29\phase_1_checklist.md", "Markdown", 0, 0, 0, -38, 0, 0, 0, 0, -13, -51
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-29\phase_2_checklist.md", "Markdown", 0, 0, 0, -42, 0, 0, 0, 0, -13, -55
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-29\plan.md", "Markdown", 0, 0, 0, -70, 0, 0, 0, 0, -17, -87
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-30\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-30\design.md", "Markdown", 0, 0, 0, -27, 0, 0, 0, 0, -11, -38
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-30\phase_1_checklist.md", "Markdown", 0, 0, 0, -35, 0, 0, 0, 0, -11, -46
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-30\plan.md", "Markdown", 0, 0, 0, -74, 0, 0, 0, 0, -19, -93
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-31\decisions.md", "Markdown", 0, 0, 0, -9, 0, 0, 0, 0, -3, -12
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-31\design.md", "Markdown", 0, 0, 0, -32, 0, 0, 0, 0, -12, -44
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-31\phase_1_checklist.md", "Markdown", 0, 0, 0, -35, 0, 0, 0, 0, -12, -47
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-31\plan.md", "Markdown", 0, 0, 0, -65, 0, 0, 0, 0, -16, -81
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-32\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-32\design.md", "Markdown", 0, 0, 0, -27, 0, 0, 0, 0, -11, -38
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-32\phase_1_checklist.md", "Markdown", 0, 0, 0, -30, 0, 0, 0, 0, -11, -41
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-32\phase_2_checklist.md", "Markdown", 0, 0, 0, -28, 0, 0, 0, 0, -10, -38
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-32\plan.md", "Markdown", 0, 0, 0, -49, 0, 0, 0, 0, -13, -62
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-33\decisions.md", "Markdown", 0, 0, 0, -8, 0, 0, 0, 0, -3, -11
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-33\design.md", "Markdown", 0, 0, 0, -27, 0, 0, 0, 0, -11, -38
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-33\phase_1_checklist.md", "Markdown", 0, 0, 0, -36, 0, 0, 0, 0, -11, -47
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-33\phase_2_checklist.md", "Markdown", 0, 0, 0, -51, 0, 0, 0, 0, -23, -74
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-33\plan.md", "Markdown", 0, 0, 0, -60, 0, 0, 0, 0, -13, -73
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\decisions.md", "Markdown", 0, 0, 0, -58, 0, 0, 0, 0, -19, -77
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\design.md", "Markdown", 0, 0, 0, -157, 0, 0, 0, 0, -54, -211
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\phase_1_checklist.md", "Markdown", 0, 0, 0, -52, 0, 0, 0, 0, -16, -68
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\phase_2_checklist.md", "Markdown", 0, 0, 0, -47, 0, 0, 0, 0, -19, -66
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\phase_3_checklist.md", "Markdown", 0, 0, 0, -43, 0, 0, 0, 0, -16, -59
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\phase_4_checklist.md", "Markdown", 0, 0, 0, -56, 0, 0, 0, 0, -19, -75
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\phase_5_checklist.md", "Markdown", 0, 0, 0, -47, 0, 0, 0, 0, -16, -63
"c:\Dev\Starship Battles\Projects\archived_projects\PROJ-39\plan.md", "Markdown", 0, 0, 0, -120, 0, 0, 0, 0, -18, -138
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\decisions.md", "Markdown", 0, 0, 0, -13, 0, 0, 0, 0, -3, -16
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\design.md", "Markdown", 0, 0, 0, -47, 0, 0, 0, 0, -13, -60
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\phase_1_checklist.md", "Markdown", 0, 0, 0, -24, 0, 0, 0, 0, -10, -34
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\phase_2_checklist.md", "Markdown", 0, 0, 0, -23, 0, 0, 0, 0, -10, -33
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\phase_3_checklist.md", "Markdown", 0, 0, 0, -39, 0, 0, 0, 0, -16, -55
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\phase_4_checklist.md", "Markdown", 0, 0, 0, -20, 0, 0, 0, 0, -10, -30
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\phase_5_checklist.md", "Markdown", 0, 0, 0, -26, 0, 0, 0, 0, -13, -39
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\phase_6_checklist.md", "Markdown", 0, 0, 0, -30, 0, 0, 0, 0, -16, -46
"c:\Dev\Starship Battles\Projects\backups\PROJ-07_20260123_152232\plan.md", "Markdown", 0, 0, 0, -49, 0, 0, 0, 0, -11, -60
"c:\Dev\Starship Battles\Projects\backups\PROJ-09_20260124_034537\plan.md", "Markdown", 0, 0, 0, -562, 0, 0, 0, 0, -89, -651
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\decisions.md", "Markdown", 0, 0, 0, -49, 0, 0, 0, 0, -6, -55
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\design.md", "Markdown", 0, 0, 0, -185, 0, 0, 0, 0, -37, -222
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_10_checklist.md", "Markdown", 0, 0, 0, -90, 0, 0, 0, 0, -26, -116
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_1_checklist.md", "Markdown", 0, 0, 0, -56, 0, 0, 0, 0, -13, -69
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_2_checklist.md", "Markdown", 0, 0, 0, -54, 0, 0, 0, 0, -13, -67
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_3_checklist.md", "Markdown", 0, 0, 0, -76, 0, 0, 0, 0, -15, -91
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_4_checklist.md", "Markdown", 0, 0, 0, -120, 0, 0, 0, 0, -18, -138
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_5_checklist.md", "Markdown", 0, 0, 0, -95, 0, 0, 0, 0, -16, -111
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_6_checklist.md", "Markdown", 0, 0, 0, -101, 0, 0, 0, 0, -41, -142
"c:\Dev\Starship Battles\Projects\backups\PROJ-12_20260125_082539\phase_7_checklist.md", "Markdown", 0, 0, 0, -82, 0, 0, 0, 0, -39, -121
